QID,Method,Prompt,Entity,Relation,Ontology,Question,Answer
C-112,Zero-shot,Tell me about  backdoor Attack. Generate 10 questions with answers based on above writeup. Use JSON format.,['backdoor'],[],[],How is a backdoor installed on a system?,"A backdoor can be installed on a system through various means, such as exploiting software vulnerabilities, using stolen login credentials, or by installing malware that includes a backdoor."
C-113,Zero-shot,Tell me about  backdoor Attack. Generate 10 questions with answers based on above writeup. Use JSON format.,['backdoor'],[],[],What are the consequences of a successful backdoor attack?,"The consequences of a successful backdoor attack can include theft of sensitive information, further attacks, or use of the system as a launchpad for attacks on other systems."
C-114,Zero-shot,Tell me about  backdoor Attack. Generate 10 questions with answers based on above writeup. Use JSON format.,['backdoor'],[],[],How can backdoor attacks be difficult to detect?,Backdoor attacks can be difficult to detect as they often exploit vulnerabilities in legitimate software and use legitimate login credentials.
C-115,Zero-shot,Tell me about  backdoor Attack. Generate 10 questions with answers based on above writeup. Use JSON format.,['backdoor'],[],[],What can be done to prevent backdoor attacks?,"To prevent backdoor attacks, it is important to keep software up to date with the latest security patches, use strong passwords and two-factor authentication, and regularly monitor system logs for suspicious activity. Additionally, implementing intrusion detection and prevention systems can help to detect and prevent backdoor attacks before they cause significant damage."
C-116,Zero-shot,Tell me about  backdoor Attack. Generate 10 questions with answers based on above writeup. Use JSON format.,['backdoor'],[],[],What is a backdoor in the context of computer security?,"In the context of computer security, a backdoor is a hidden method of accessing a system that is not intended to be used by legitimate users, and is typically installed by attackers to maintain persistent access to a compromised system."
C-117,Zero-shot,Tell me about  backdoor Attack. Generate 10 questions with answers based on above writeup. Use JSON format.,['backdoor'],[],[],How do attackers gain access to a system through a backdoor?,"Attackers can gain access to a system through a backdoor by using stolen login credentials, exploiting software vulnerabilities, or by installing malware that includes a backdoor."
C-118,Zero-shot,Tell me about  backdoor Attack. Generate 10 questions with answers based on above writeup. Use JSON format.,['backdoor'],[],[],What are some of the activities that can be carried out through a backdoor attack?,"Some of the activities that can be carried out through a backdoor attack include stealing sensitive information, launching further attacks, or using the system as a launchpad for attacks on other systems."
C-119,Zero-shot,Tell me about  backdoor Attack. Generate 10 questions with answers based on above writeup. Use JSON format.,['backdoor'],[],[],How can backdoor attacks be mitigated?,"To mitigate the risk of backdoor attacks, it is important to keep software up to date with the latest security patches, use strong passwords and two-factor authentication, and regularly monitor system logs for suspicious activity. Additionally, implementing intrusion detection and prevention systems can help to detect and prevent backdoor attacks before they cause significant damage."
C-120,Zero-shot,Tell me about Phishing. Generate 10 questions with answers based on above writeup. Use JSON format.,['Phishing'],[],[],What is a phishing attack?,Phishing is a type of cyber attack in which an attacker poses as a legitimate entity to trick individuals into providing sensitive information.
C-121,Zero-shot,Tell me about Phishing. Generate 10 questions with answers based on above writeup. Use JSON format.,['Phishing'],[],[],What are some examples of sensitive information that can be targeted in a phishing attack?,"Sensitive information targeted in a phishing attack can include passwords, credit card numbers, and personal identification numbers (PINs)."
C-122,Zero-shot,Tell me about Phishing. Generate 10 questions with answers based on above writeup. Use JSON format.,['Phishing'],[],[],How does a phishing attack typically work?,Phishing attacks typically involve sending fraudulent emails or messages that appear to come from a trusted source and contain a link to a fake website or a malicious attachment.
C-123,Zero-shot,Tell me about Phishing. Generate 10 questions with answers based on above writeup. Use JSON format.,['Phishing'],[],[],What are some indicators of a phishing email or message?,"Indicators of a phishing email or message can include misspelled words or grammatical errors, suspicious links or attachments, and requests for sensitive information."
C-124,Zero-shot,Tell me about Phishing. Generate 10 questions with answers based on above writeup. Use JSON format.,['Phishing'],[],[],What are some ways to protect against phishing attacks?,"Ways to protect against phishing attacks include being cautious when clicking on links or downloading attachments from unknown sources, verifying the legitimacy of emails or messages before providing any information, and using anti-phishing software or browser extensions."
C-125,Zero-shot,Tell me about Phishing. Generate 10 questions with answers based on above writeup. Use JSON format.,['Phishing'],[],[],What is spear phishing and how does it differ from a regular phishing attack?,"Spear phishing is a targeted phishing attack that is customized for a specific individual or group, while a regular phishing attack targets a broad audience."
C-126,Zero-shot,Tell me about Phishing. Generate 10 questions with answers based on above writeup. Use JSON format.,['Phishing'],[],[],What is whaling and how does it differ from a regular phishing attack?,"Whaling is a type of phishing attack that targets high-level executives or individuals with access to sensitive information, while a regular phishing attack targets a broad audience."
C-127,Zero-shot,Tell me about Phishing. Generate 10 questions with answers based on above writeup. Use JSON format.,['Phishing'],[],[],How can individuals verify the legitimacy of an email or message before providing any information?,"Individuals can verify the legitimacy of an email or message by checking the sender's email address, looking for misspelled words or grammatical errors, and contacting the organization directly to confirm the request."
C-128,Zero-shot,Tell me about Phishing. Generate 10 questions with answers based on above writeup. Use JSON format.,['Phishing'],[],[],What are some consequences of falling victim to a phishing attack?,"Consequences of falling victim to a phishing attack can include identity theft, financial loss, and damage to reputation or credit score."
